future_id,primary_id,2_L,12_L,35_L,20_L,57_L,60_X,15_L,3_L,37_L,48_L,33_L,61_X,63_X,10_L,13_L,1_L,22_L,45_L,49_L,14_L,54_L,32_L,53_L,23_L,27_L,52_L,36_L,41_L,46_L,68_X,28_L,8_L,66_X,51_L,9_L,21_L,65_X,11_L,34_L,59_L,39_L,29_L,5_L,31_L,67_X,30_L,26_L,40_L,24_L,56_L,17_L,19_L,50_L,62_X,58_L,55_L,4_L,43_L,64_X,18_L,38_L,47_L,25_L,6_L,44_L,42_L,16_L,7_L,emission_total_sum,2033_2037_mean_emission,2066_2070_mean_emission,2025_2035_mean_benefits,2025_2070_mean_benefits,2025_2035_mean_costs,2025_2070_mean_costs,2025_2035_max_costs_rel_to_gdp,2025_2070_max_costs_rel_to_gdp,2025_2035_cumulative_cost_rel_to_gdp,2025_2070_cumulative_cost_rel_to_gdp
102,298400,0.121533172495236,0.8932106890091468,0.9821676880383894,0.3965042324400695,0.4729791434032188,-1.0,0.1804849198615513,0.5126670600559923,0.6349732099544068,0.122593116865839,0.4172267636590097,-1.0,-1.0,0.2994976814124119,0.6855624771765002,0.4972283848975234,0.2524771140407071,0.3611885261053588,0.903974978864404,0.923573877801491,0.8997534430806242,0.2008842493179939,0.7798567231169221,0.6579335345262893,0.8384743866337047,0.5713602011654082,0.4327938975110926,0.6611986813615223,0.9708281517159404,-1.0,0.7220724538628,0.8182015706068211,-1.0,0.9138144602647524,0.3842978985048415,0.6289243302703588,-1.0,0.2668071488066878,0.1722396819508562,0.2333415593371223,0.1025745177636026,0.746041933907781,0.4980325400267683,0.6989219898621241,-1.0,0.4866426367615314,0.2824214993387591,0.9657095125347231,0.3344480194798341,0.3506776683362822,0.504736254256727,0.1831857851939828,0.1954405929327988,-1.0,0.4366227280530887,0.2125376591859676,0.7108674999293412,0.906742063358846,-1.0,0.5497734233226077,0.908279103896148,0.8002446690944998,0.6604588430336695,0.6272203402386041,0.7144279900463555,0.1685621824155152,0.9883004678054156,0.9014386774862508,7133.114370163038,153.9335479987383,148.84815788485795,3.2213875058622894,22.99127532989456,0.4764829774436335,1.2704795104576374,0.003456293284397852,0.004297436423264715,0.002335863049665202,0.002149562288815237
103,298401,0.6547058990128776,0.7048575078827728,0.6928862971791868,0.1358392827733898,0.4528021968651259,-1.0,0.6781414260194859,0.1580914638739671,0.5273266269461436,0.9563342835731364,0.8429232871637103,-1.0,-1.0,0.4534439626234826,0.4807720844821421,0.5761543766467621,0.3171304537521956,0.5625150399702786,0.36344073418735,0.8161082179997382,0.3553483738896041,0.7194588362516332,0.4567588525041589,0.6191786752433316,0.6799154524718477,0.2601278734402635,0.7943554362794824,0.5045721803380276,0.4162943934056883,-1.0,0.9385524538499894,0.7578802157514111,-1.0,0.9542949413138644,0.4785502291309687,0.9391091769116244,-1.0,0.8114668307369771,0.9750251184462324,0.4086158259447333,0.1129821080820247,0.268216864992702,0.9663894896957732,0.184051028380434,-1.0,0.979077852215932,0.2301188341784113,0.2440244485029826,0.8686126790227287,0.4148478437010604,0.1328528087376711,0.3378820416466232,0.2668656438648402,-1.0,0.6877183874278573,0.2944830415816395,0.449600469759562,0.7491297763628386,-1.0,0.7425543479957588,0.3728141435116946,0.8922693913504164,0.3805538479938194,0.4833691837627896,0.5076556866518357,0.9925255227882142,0.8732355926516365,0.8426136520085014,6589.2529423114765,142.56163933086094,119.57994340990115,3.077528718075349,20.82927487496438,0.4742377377438414,1.0367597846350842,0.00343440236848446,0.0041328425834729334,0.002324856208496346,0.0017541248932137687
104,298402,0.4160722597356973,0.9156849913175364,0.8759700653203352,0.2850697470303802,0.6110640911863507,-1.0,0.7022477735079456,0.3518339954872821,0.3323655810976757,0.3609356919372396,0.3290164382407193,-1.0,-1.0,0.4757955291089507,0.8447148954286087,0.9716154222401144,0.5035964742240877,0.1873068274458399,0.9610758920068238,0.143683334178351,0.1407477296731631,0.4419233923443759,0.5177066677430391,0.7853770335269563,0.6992782807398967,0.8553222886100594,0.2195741309495346,0.9276909193715024,0.5758886270894886,-1.0,0.6468357221757917,0.8305139706880805,-1.0,0.5070544955361751,0.4239469113701234,0.5450329289930004,-1.0,0.8622060028015326,0.3798073830139035,0.4102189542735327,0.2683307848227441,0.6443667464317843,0.5183170454531503,0.8052308281432845,-1.0,0.191619436151835,0.582249575607983,0.5521065092395961,0.2522351949530038,0.304223186570136,0.4810586460681262,0.5676802909129618,0.2163381846105613,-1.0,0.7405581743131148,0.3534989431777964,0.3524898578190896,0.8393892493020856,-1.0,0.611557497465919,0.35031857593872,0.3216450584221993,0.5771005544181173,0.1391742304466479,0.1132743872526616,0.4749039235276013,0.8507995682467641,0.7630116962285887,7058.853512216361,148.93084406500247,152.46998913234592,3.105069594288072,21.241975548054157,0.4539295716552047,1.0197621228838223,0.0032556940217992776,0.003960351585242832,0.0022252994624664796,0.0017253660408294521
105,298403,0.2294561129649437,0.2933500760385875,0.1166004396785345,0.4987357426550103,0.1363823255708137,-1.0,0.3970463307069468,0.1120890674353686,0.5288956214076401,0.4121603783321546,0.1564540035525947,-1.0,-1.0,0.1539676098997448,0.5447072282356731,0.346241989270504,0.6824460541978771,0.6248644886145314,0.6164285724477268,0.412930472662353,0.9301829854760602,0.3116633468538546,0.2308996679345703,0.3111861255378561,0.8124412345211045,0.485261588423145,0.7500509627515362,0.7076941271842637,0.7948264311094116,-1.0,0.4202684410249835,0.4234397351052962,-1.0,0.1426515525669217,0.9144524431775036,0.1946179656859858,-1.0,0.2368713841060772,0.3282367201440769,0.9876938531374558,0.5749643610064925,0.9098195158361204,0.5297632236200921,0.5452971353818524,-1.0,0.2349237461043203,0.2788011505441403,0.6945889320309614,0.7050402163287055,0.7602827413109146,0.2229676967517479,0.5903995290666519,0.1701282647312629,-1.0,0.8083870727850098,0.3821701189916089,0.4523471386769859,0.1351790582713439,-1.0,0.3507261020258445,0.176627151118858,0.1514912792036527,0.8357134974514161,0.2634710131529872,0.963231812472386,0.5176017042581463,0.2653983211199099,0.7111859707354504,6995.884263472214,149.5859789926966,144.91450778830966,2.9831856043522293,19.843436564746586,0.4303305144044046,0.8555980711188432,0.0030448844781500927,0.003659539141402109,0.0021096097768982295,0.0014476119708515735
106,298404,0.6267401700398383,0.6498064990310362,0.6913101806331918,0.5144508930526546,0.648363951022224,-1.0,0.9480409984938324,0.3437684308751177,0.7494386107802775,0.3682463829092729,0.5891165704559149,-1.0,-1.0,0.5389528441426129,0.7133420571835528,0.9256560854226088,0.7308742460812845,0.6683997016575102,0.8837845202572288,0.2533374672248403,0.5315470165915975,0.5423696460912819,0.4164711809882745,0.4892573297128705,0.3124143064272974,0.5345743745115905,0.460028521685644,0.9258132820663756,0.907428604926304,-1.0,0.267643617040095,0.3602302898856754,-1.0,0.1216679815991897,0.3285016741793186,0.7803467659578538,-1.0,0.3175441268138723,0.1845502626356441,0.6692903905519038,0.5114440033027018,0.1644173788905036,0.6402871830731184,0.4944695971651947,-1.0,0.5536058883497804,0.9727469588318324,0.5833768967710482,0.1854356362142439,0.7412432176466491,0.3130935839551441,0.4807959419945631,0.6479971349240605,-1.0,0.8786629368017704,0.7671587925284693,0.6132620445717832,0.8886513624667091,-1.0,0.7524802587818245,0.8606191528053192,0.2156200034095451,0.9515669469609602,0.6930202964942914,0.1221966173503419,0.2410163717532544,0.241965273907697,0.7228416749395281,7703.131746085583,149.52534347896346,184.51560386518221,3.060495532406307,20.64136435404132,0.43765394906956856,0.9974595036792407,0.003112207867945901,0.004095881489680338,0.0021455114591005433,0.0016876315722375846
107,298405,0.4768284169555394,0.3991689471642001,0.7433238170114405,0.9955692748002362,0.9144306096751142,-1.0,0.4640574704856094,0.7751276373525574,0.8394727600115063,0.5589314258953009,0.6461038510707569,-1.0,-1.0,0.5248210603704525,0.9099900508081494,0.7294999532190898,0.762063376880148,0.9095479311393136,0.2948927042472959,0.4191232494399053,0.2570808571003437,0.2627625384970523,0.6469364341566535,0.4831793423623354,0.893682677637119,0.8042847116574373,0.8375502105087784,0.8241187281850646,0.9094871303294868,-1.0,0.9497887143398724,0.6913192841936604,-1.0,0.1265741142156269,0.5214864953505385,0.6121072105961162,-1.0,0.4254020425107493,0.7032092992062785,0.8855061991501781,0.4603960092763158,0.8612305067250152,0.5518615312809172,0.389705440246504,-1.0,0.9565480816323616,0.2776205231065874,0.6468588815242421,0.3328519787074887,0.938292393801304,0.8484585203860984,0.9026623029592216,0.1023446627846585,-1.0,0.8873138108718768,0.8012542827858571,0.1121650667273918,0.7016237205219247,-1.0,0.8322898719090353,0.5254289639802932,0.643043736241469,0.1303824696704145,0.4580746734139914,0.928161104985794,0.2816720902058501,0.3797792052076332,0.3887005785804334,6293.023593398515,140.54682358517334,111.47390291202609,3.1605151019578206,21.919051293606397,0.48728090212738695,1.1990154481704292,0.003528215991336569,0.004036811713758407,0.002388797728291431,0.0020286501040584818
108,298406,0.1437148477578803,0.5183388393287843,0.9176782573451912,0.1878950451854535,0.4500685774111709,-1.0,0.9459020201079348,0.3445850501534723,0.2102696372016929,0.3645499158434706,0.6427584942880379,-1.0,-1.0,0.825826883772213,0.8061798579132259,0.7756902890346137,0.4040722255772662,0.5055620513213934,0.9486793272236552,0.8947203059166219,0.1280498072140463,0.8638297074847596,0.7616862425881678,0.8473479068734733,0.1891502431648396,0.9395654763277828,0.6293809539470256,0.5391266148335914,0.596275865171853,-1.0,0.4759800200435526,0.7864891437799095,-1.0,0.7560663142156764,0.3795326155825201,0.963349217816454,-1.0,0.5720017297674445,0.5412707691674988,0.9810156140904666,0.956443937219156,0.4521983958474905,0.2150447145553018,0.372219965857426,-1.0,0.7067732277518516,0.8276480654304569,0.514956241389134,0.1138541842294571,0.2681401853624976,0.1678769270893436,0.9888107634321484,0.7385010249424472,-1.0,0.6504981016690518,0.6568847525469009,0.7393698304493357,0.5448124230508749,-1.0,0.1418415175251969,0.1344611378662602,0.971649476302636,0.7810933007878604,0.9359203151008412,0.297328751788617,0.4448277689186188,0.3282914085709222,0.8019889825784633,6853.341396632622,139.80144339594383,145.80768782969682,3.2129859712933158,22.840130922148973,0.476405046656673,1.406378015376941,0.003454122544760821,0.004544137032562141,0.0023354810094784384,0.0023794930345505086
109,298407,0.8771645407535612,0.946343536845638,0.1471500069827141,0.8464972342455374,0.9367388317264154,-1.0,0.1441486159338975,0.723205173229998,0.9006810091397627,0.4932766798373085,0.309453631621555,-1.0,-1.0,0.9521254089088595,0.634973281541063,0.7454106840202249,0.796081355180504,0.3365559537757149,0.3658988846129044,0.7410292364734986,0.7933351674056108,0.7991828079603317,0.8551670689589357,0.176189847186009,0.5989222371932407,0.9496577861411944,0.9121911062510548,0.6040573926037757,0.5846710227520585,-1.0,0.7052717235091285,0.3359355996955405,-1.0,0.4951929886795049,0.4142829174529907,0.3083743102069466,-1.0,0.5071020974721339,0.4212353071081693,0.6369315068913063,0.8529031882947031,0.7360825748361075,0.3214879022482261,0.8065449325333609,-1.0,0.2724133681230321,0.7363264031918244,0.1051469227138441,0.9149915933391436,0.7565616763677798,0.5407240849148675,0.1500484455434115,0.1028540559486909,-1.0,0.4624256970667628,0.1886210293209094,0.620038643127123,0.1104413711517671,-1.0,0.4052831287234993,0.5322391304691081,0.4450596587981094,0.4299382926343039,0.8032903451489226,0.9293994918737224,0.6903628578013752,0.8619551773522133,0.2189422631986133,6739.909892724807,151.61518057346737,128.24523531042374,3.247042641938607,22.80272147995763,0.4853779278592459,1.3014042483364705,0.003531954654306967,0.004372072876186267,0.00237946877534276,0.0022018847779137754
110,298408,0.3921233892858655,0.6543129343907128,0.6701787513215451,0.7593758485733977,0.201498819959764,-1.0,0.7489387130717675,0.336227187143996,0.2286178995335119,0.2266337373260515,0.2171610688946152,-1.0,-1.0,0.2562209379676901,0.994517473898,0.4957253411674069,0.6507320644701502,0.2558252846449831,0.2501865453294195,0.645857557732815,0.1350448635545788,0.3272940606138903,0.1207957208249935,0.5806842037503831,0.63290244130499,0.184199197168694,0.9635939930323314,0.1032525481539618,0.4842646657071312,-1.0,0.1606725593088394,0.5912894913683608,-1.0,0.60568061560255,0.4675768393347254,0.2912721522988145,-1.0,0.4181514532866668,0.8805403484892846,0.7692003696891185,0.3194327607810949,0.8577008668660925,0.8242735898220065,0.8220357838713668,-1.0,0.3989428050051823,0.7506650868218776,0.130217943934683,0.2886275688908714,0.2518458222970928,0.7658416065790336,0.977694639989255,0.5409665299658956,-1.0,0.2358212061897619,0.111652081332208,0.2012450997723104,0.3140243543084687,-1.0,0.2195370787903213,0.2515444304454182,0.7285713021628434,0.8431293724446729,0.6808496328816362,0.9837345679779916,0.8853777637740048,0.8152276161482398,0.5026233366375118,6393.138345184205,137.0863724367653,123.08869317462779,2.9361866340080636,19.29920972598092,0.4090621396169141,0.7582997300214795,0.002847832882470839,0.003452769165303401,0.0020053457986569352,0.0012829899969703596
111,298409,0.3312917271401964,0.2008670183719461,0.7867971910639581,0.2870529818780628,0.710567680169121,-1.0,0.7784323956022369,0.6277264819470902,0.1707238507627207,0.4648976390381107,0.4448785685475044,-1.0,-1.0,0.1807029233679779,0.4442453964320914,0.6873534816984053,0.8280915782519253,0.1174116828922093,0.8744277535844431,0.3060091086064466,0.1505351004474017,0.836475587507941,0.5477186814842837,0.6350750224738123,0.2992939035924781,0.4333644387295621,0.2857122013576884,0.8685895389399878,0.1853251133497327,-1.0,0.8524726250121424,0.3939161703970487,-1.0,0.1077094441707394,0.1795827814567454,0.6606174303419684,-1.0,0.6801698261963011,0.2309380029202212,0.8433795774372348,0.3559885113666922,0.5186820327378383,0.6586313900856724,0.7059970798701182,-1.0,0.316815680694676,0.7090437209101366,0.5724293013724746,0.5828954573888006,0.6278309530838624,0.3110756388670346,0.949414996516286,0.5903462896226552,-1.0,0.2556779510295475,0.4127103004849902,0.9667722495706133,0.3745866281911433,-1.0,0.9335428385020268,0.7148755380618125,0.98313661621588,0.2368033429769765,0.6426107063451768,0.7259130759705289,0.9842787164799744,0.3034836215187959,0.1794866135240209,7086.340019411913,149.12302528435245,155.6453327148086,3.1184544612772913,21.441097845516467,0.4683474643410412,1.0909750191650565,0.003381617314035829,0.004070319596879438,0.0022959803144028275,0.0018458532703073303
112,298410,0.4538314548324088,0.7316368037157598,0.5632856211290982,0.9451714030394976,0.8130075008196277,-1.0,0.4979572140102111,0.7590069621180414,0.3233758213774718,0.6324123255571714,0.9693114192902266,-1.0,-1.0,0.745920742600688,0.31131118411787,0.6340265039547985,0.1452764559134081,0.1092357953966421,0.2988926646665465,0.673672161223108,0.6632386769027846,0.3497603336227782,0.654757431291554,0.1646097873190062,0.2618074504017478,0.3983631481204188,0.7292330872801199,0.1385225761008248,0.5438552022890505,-1.0,0.1910770401319452,0.652983546700312,-1.0,0.2158055623194479,0.7407979765646907,0.4016796141717759,-1.0,0.3353139336910639,0.7826819670597064,0.6210841985076896,0.6730635701875335,0.3214995063570596,0.290997544126621,0.7985105443921668,-1.0,0.8332050164054285,0.8688611857935361,0.624504598577062,0.3769414189132353,0.2317261840463957,0.5742164823500111,0.8834404032783999,0.8857655314792172,-1.0,0.6455785754912428,0.3722330514670625,0.42070173004902,0.914516234456263,-1.0,0.7638006132389732,0.6163215545578739,0.8348505354286374,0.4243170155213545,0.748354078378991,0.994182504464211,0.5820856882092946,0.7102294607463091,0.6202745692276885,6713.018282416045,135.856422730048,142.85712644998395,3.163754983601073,21.96361428199997,0.4545094501036962,1.2374929414822997,0.0032529457271930837,0.0043126037088257975,0.0022281422012530687,0.0020937513260069923
113,298411,0.7536299463400303,0.7296290535889607,0.1367373622975314,0.3814575733959642,0.1177660480783613,-1.0,0.2072403879408958,0.4916720216886869,0.4169168153993355,0.3114057874333669,0.6711404948103467,-1.0,-1.0,0.6262760070814007,0.8844445854778888,0.5151761572136442,0.6946675694442215,0.8973973254998008,0.7070295502044638,0.6142052127604701,0.4121260880489575,0.5796988422087579,0.7333774261067519,0.8716340777058035,0.3745747600254178,0.7168329104090656,0.8437353294227704,0.2258217815030387,0.590376524465042,-1.0,0.6241050854197062,0.7229117374803056,-1.0,0.7192274783187738,0.1327625752545804,0.1841395608967634,-1.0,0.9593369406612604,0.5957240458192503,0.4001911001543883,0.4388075834698745,0.4664703386156972,0.1665224994387943,0.6883481913214823,-1.0,0.1471210094011132,0.7291949734819742,0.3615494430151095,0.456666961947198,0.5741064500962337,0.4046053473180647,0.7451686827639186,0.2627144102551161,-1.0,0.8099207367352946,0.7369111404087593,0.1847410325240057,0.5161851669807416,-1.0,0.2665605930375124,0.969725901435308,0.6495873015595982,0.794925413493555,0.9863536589498516,0.8621145668176484,0.2921013208660427,0.728112503198471,0.4660216998832043,6922.207504933633,143.0106437202572,148.09660818225265,3.195404225925866,22.20910791935873,0.46823042636787804,1.179042214001929,0.003383863673495073,0.004235163192257711,0.0022954065590120552,0.001994856791690289
114,298412,0.8143797902940989,0.5227826083913956,0.3337129064769126,0.2879266989818085,0.2473753719950301,-1.0,0.1576865163193838,0.7048211201566615,0.2802697248415874,0.3889937707530868,0.1531907915730835,-1.0,-1.0,0.3587052447189415,0.6763744422217913,0.2915573081042769,0.1436385692864173,0.869978253958128,0.5732972157261484,0.2260272287791676,0.6671595630936273,0.3916789020887935,0.8594937834505778,0.6718248708220963,0.8994623112359036,0.1052212112763698,0.4748679536420664,0.3854980265480169,0.6513710480040531,-1.0,0.8413669329583751,0.679252968267666,-1.0,0.7464392975426122,0.6946168361404989,0.2078068508358214,-1.0,0.1668089326042123,0.359331302729607,0.1001405635742491,0.7918899725130923,0.609864175165949,0.9008371003431777,0.2288928511392009,-1.0,0.1997069308415712,0.8370798768642669,0.2548277817003709,0.1762472330042359,0.9591494834518464,0.6171263330915462,0.3573238704865201,0.5012267668491708,-1.0,0.7642722298109647,0.4282777947779399,0.6663145957133516,0.3547848083309535,-1.0,0.7086482911456956,0.2950993909815264,0.5703130256443527,0.6001283791803242,0.1511856684568854,0.6428452893265552,0.573045262504789,0.3432966287509391,0.4505190810412836,7335.865627829105,155.12880786579387,154.87654699928854,3.2494414111473064,22.879272234032378,0.4926198197207239,1.3466208279625516,0.003606517056707563,0.004513729293322135,0.002414970710164553,0.00227838806159005
115,298413,0.897629577715713,0.1092694790436135,0.8455994147162741,0.1023216113982012,0.4835010424857949,-1.0,0.3646749926179941,0.3467572452169317,0.5178091448478697,0.6959197144545601,0.3304390909997018,-1.0,-1.0,0.1641113348707024,0.9809525965007244,0.4147324549588046,0.4441178477555769,0.2442569041448853,0.9119226238503898,0.9988664816786796,0.6768677778255558,0.7964482136567046,0.2459766168505959,0.7670178969196928,0.472186609924209,0.9995794689766252,0.895049550971044,0.9067546956533604,0.183682782870687,-1.0,0.3513152199732315,0.178302565999493,-1.0,0.1016119611976546,0.388356990785504,0.6547860617599527,-1.0,0.5999355133256465,0.4517938233283776,0.9150569832244588,0.8177217828971051,0.7077927708094228,0.5358701886319402,0.5931162079519358,-1.0,0.7617686391675106,0.7110465474549845,0.1468975156215626,0.5978833806814975,0.2668031117924594,0.3059042325875922,0.7712721344358581,0.3025420634526766,-1.0,0.1424149103963525,0.8732434661803697,0.4343267216410231,0.5871124027995065,-1.0,0.827596010177545,0.7497475309175509,0.5961973066661131,0.3223002876564275,0.4291221204876652,0.7858970582565618,0.3767687021381789,0.4058343093591244,0.715594904003861,6517.552670166045,140.6760144639721,128.97663508722786,2.9877582313363704,19.797652752839884,0.43830832054832186,0.9398726311829236,0.0031146958223393717,0.003879527920373864,0.0021487193851552687,0.0015901986200097238
116,298414,0.2431271812118786,0.733948436453529,0.6807390147285581,0.5980937300985746,0.4178103350255235,-1.0,0.4970973506452221,0.2088952315865873,0.9159287252350572,0.937223800499685,0.8242195449685512,-1.0,-1.0,0.1341024386956054,0.5072593466518499,0.6842058059625017,0.3573291885815477,0.6965111888568564,0.6047230562765037,0.9937866147593896,0.5846633950241024,0.2645213156762463,0.524044297889677,0.8853431627010119,0.3301483237677859,0.6960229821599563,0.3688016265620554,0.998563241415323,0.6348339340171528,-1.0,0.6203292538717734,0.9781842306936,-1.0,0.3765596017301412,0.6774058744622016,0.851322015351495,-1.0,0.4002574236210418,0.1080199012361083,0.5277094428861063,0.1969933463798523,0.296605506337213,0.7697191444424504,0.7678328866966493,-1.0,0.4224894586940869,0.4928803800356481,0.3483154910371777,0.5700576415553166,0.4357383960028499,0.575464067237487,0.7899105992292168,0.9986053788448026,-1.0,0.990394381945567,0.5627643351067347,0.5323518670294864,0.1814527897749803,-1.0,0.2805090389429,0.3097874270375533,0.3511275065725883,0.2285667344890184,0.4716143472837424,0.5697397506038727,0.2009990714919563,0.8186176312717437,0.6073390042613269,7133.950844681279,145.9800364048512,158.95196541502168,3.108663775688674,21.348707549258066,0.45404797520222434,1.036373702345343,0.003250267631620396,0.004018819174428654,0.0022258799123115428,0.0017534716690385055
117,298415,0.5565850446001491,0.2945386632548433,0.5143510170634125,0.3568738546025366,0.4133317453650442,-1.0,0.974517200759969,0.1198554898340532,0.6052842263239131,0.1698465461345608,0.4588340447711495,-1.0,-1.0,0.4298663644088363,0.8858128733205103,0.1044089164979502,0.4054119130513114,0.7781539167857108,0.1030979101201938,0.5827978993837596,0.112493556039498,0.7762583412908898,0.6712985331719511,0.6050619197875615,0.4921442267086536,0.9635437446154634,0.4060852563720865,0.6884812016681326,0.762788937104692,-1.0,0.961348299127775,0.5054707273441265,-1.0,0.2613184346287936,0.5419692253448327,0.9505132907240528,-1.0,0.4085952103048387,0.7917193797685855,0.9376263821264644,0.454503113979082,0.740404377139357,0.3282463046074431,0.6246764240101227,-1.0,0.1823249648283595,0.4259368858876313,0.918417243522588,0.6331934416223844,0.3463803363589692,0.362146939302558,0.3425489100945754,0.2827635599971451,-1.0,0.5072627420960987,0.2613204827296785,0.6624975231482098,0.8032776937617733,-1.0,0.8519011161512409,0.6603350014965857,0.5352799662940162,0.1420078590825411,0.5458334983306751,0.5809490786513309,0.5252343061435458,0.8846841206659771,0.4402856040754771,6824.348824387317,148.42736209804966,136.1043437107074,3.1703728692862203,22.002886287495695,0.47926425176775017,1.1446806412014268,0.003478517730172722,0.004133431004891432,0.002349497693990886,0.0019367194187784396
118,298416,0.3813301057340384,0.7167086683728694,0.4880602533353586,0.3548567319455975,0.250062145450477,-1.0,0.2762847428286216,0.545496305873859,0.130683318809036,0.1904950103526905,0.5344654952560134,-1.0,-1.0,0.8765795522759138,0.6218404040317369,0.6591627094509883,0.2361923715697287,0.1261598044496712,0.8219630381759401,0.5210152420404914,0.812239456088182,0.878265748741359,0.4777376518050173,0.6648041016859866,0.7807050554562063,0.9348542380395792,0.2948767690471667,0.2745557406418157,0.1562249546424959,-1.0,0.6486974873837429,0.8947926405554418,-1.0,0.7862291255837883,0.3029732561103171,0.6757879292598772,-1.0,0.654035913773571,0.5646616648688344,0.4778290137685022,0.388298506072447,0.642350938216805,0.1655578073310598,0.4271064915145734,-1.0,0.7172520792754705,0.6418480568865326,0.9886101701657898,0.5597187738321645,0.994562576520858,0.317846109058449,0.952999606878265,0.2567921095019503,-1.0,0.1042375904226745,0.5876972168232771,0.7909977294010141,0.2718454258456608,-1.0,0.9571403745826902,0.7144957294374701,0.1714893847925749,0.3087357956809221,0.6590595726756537,0.3120769711789066,0.58511327837033,0.4805076107108248,0.8031204740157821,6529.563881240311,140.58656326203064,127.57562617774283,3.0880861922719673,21.04602709008124,0.46046748239563406,1.082651431544399,0.003307191859779295,0.00402656444261134,0.002257350269826927,0.001831770343420481
120,298418,0.1177335474569757,0.7128952696164632,0.2351938278778378,0.4258023745245821,0.6358194053478402,-1.0,0.5545869771054797,0.3921530407367808,0.808489989903084,0.3816213606841041,0.5930413422135077,-1.0,-1.0,0.6348228541457038,0.614786613144476,0.780829969287985,0.9575052758130213,0.4229600293978272,0.4800727658469329,0.7601715110339694,0.691230919135996,0.3391680931752505,0.9994491135820248,0.7735979380854832,0.7201855571124292,0.3347481790818987,0.9306451815783512,0.7417686043134136,0.8702149477825074,-1.0,0.277631681173804,0.417386392533835,-1.0,0.7968518187918383,0.2403599305494836,0.2888005962388755,-1.0,0.2055101017399836,0.6677524031684915,0.6249030849922333,0.2681621492438813,0.8674721842216563,0.4081025111016235,0.7780588809088024,-1.0,0.1929837270913215,0.8590738556128925,0.4340526144081521,0.6085414883598312,0.3644070555990106,0.321044386747908,0.9660877227132934,0.3331339343007932,-1.0,0.4319336768018793,0.1041627149656007,0.7125476086545813,0.7327755883693248,-1.0,0.6813008315502882,0.2686825064074913,0.9061518968266126,0.1114170966196793,0.365399194911844,0.5133911881150695,0.6873495585735482,0.8052385175076961,0.1965995873572209,6114.5553219603535,136.6655074738341,108.5752521511804,3.3188406389617224,24.64682236765904,0.4660147725729688,1.4790780184658676,0.0033615714856784365,0.004449859075105582,0.002284544756858816,0.002502496344521574
121,298419,0.8333978535825425,0.1357942941170444,0.3728922768766541,0.114334745193272,0.4642939603559879,-1.0,0.8405129042216486,0.2889928187464959,0.1794758623597758,0.331087086072598,0.2950887247006307,-1.0,-1.0,0.4584342909907338,0.7858331205189457,0.1356388160886519,0.6204205965979037,0.4110253940866943,0.4752538853004123,0.1822482000389079,0.7425242132202131,0.6981606082994318,0.742797510829713,0.7281412009165669,0.7345075980940776,0.1760622589363951,0.6380341250074842,0.141750534228542,0.130892431885165,-1.0,0.7009853440344291,0.8556252847455442,-1.0,0.666155354716368,0.7365455051650598,0.1270953764087054,-1.0,0.9698637812821416,0.3401025436364424,0.4278456722798464,0.6276557086129652,0.5040713143196323,0.2713474908289391,0.189686868813639,-1.0,0.6095952691077127,0.1150708452570316,0.2614883641680589,0.3623187895502815,0.972415660612019,0.4851875359125644,0.8574760717138359,0.9012859959587745,-1.0,0.9698363640971832,0.8725357856265731,0.6754691092114967,0.4264780357285312,-1.0,0.2408383909664012,0.1062049305390299,0.284426664524844,0.444787801454215,0.2964543888705234,0.8477394705222046,0.5282707911078156,0.7043892842986269,0.5211636733120196,7072.798166981397,147.64303478245125,149.388957883883,3.1988122387796,22.206091124424628,0.4830851950237757,1.2853563130364456,0.0035179553953559374,0.004435368254907599,0.002368229108520114,0.002174732796122385
122,298420,0.9308445071089024,0.1876132147514535,0.8022801415886909,0.8227015828881977,0.7315947300972285,-1.0,0.9538998137648528,0.3018169678595924,0.3208485386660427,0.5037350911172794,0.1912513043151939,-1.0,-1.0,0.5573668020821353,0.3498456340021673,0.2976687364930347,0.4779820759700316,0.9448830857000458,0.4371363202909628,0.3332957322793051,0.3285629152099504,0.1260726324167265,0.5060359568827808,0.2400668639158888,0.1015349392537094,0.3555571285733783,0.7988767862572456,0.1774898989212438,0.1498154409512465,-1.0,0.6721350260351528,0.5941352475652392,-1.0,0.5525100781706744,0.7393682911799205,0.3674877924758416,-1.0,0.979099553489343,0.4336312904785788,0.5595757222229855,0.8218867017562497,0.3884036906050795,0.9872860100513794,0.2456796177908605,-1.0,0.413933457847727,0.6679900952981564,0.6148003061638518,0.8139033411442791,0.9879170372812848,0.8402787116206506,0.9536667480818892,0.9166336297970672,-1.0,0.5509932288514701,0.3945866179419297,0.907145663540788,0.6290162014405708,-1.0,0.1550105556606471,0.2981235177996642,0.7996042766718344,0.442988420690101,0.6725199380516312,0.8390593225163208,0.3162499092489544,0.2149336646850541,0.4001146749721208,7145.270638387867,147.10812163300972,157.83564769668155,3.0970187870962778,20.96374032930933,0.46384168154621697,1.0847023350706342,0.003337343498071288,0.004085441126356312,0.002273891610212986,0.0018352403284471624
