strategy_id,primary_id,Edgar_Class,CSC.Sector,CSC.Subsector,value,Year,Gas,design_id,future_id,strategy,Code,Contry,source
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.576886757,2022,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.579620327920331,2023,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.582324666253694,2024,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.585000507397115,2025,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.587648501798703,2026,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.59026922937066,2027,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.592863211433511,2028,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.595430920610024,2029,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.597972789016858,2030,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.600489215043121,2031,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.602980568956318,2032,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.605447197535506,2033,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.607889427897681,2034,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.610307570655411,2035,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.612701922520326,2036,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.615072768447659,2037,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.617420383400922,2038,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.619745033802351,2039,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.622046978723622,2040,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.624326470862024,2041,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.626583757339601,2042,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.628819080356413,2043,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.631032677723596,2044,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.633224783297691,2045,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.635395627333833,2046,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.637545436772474,2047,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.639674435471738,2048,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.64178284439542,2049,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.643870881764845,2050,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.645938763181435,2051,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.647986701725563,2052,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.65001490803633,2053,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.652023590376037,2054,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.654012954682457,2055,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.655983204611475,2056,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.65793454157213,2057,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.65986716475581,2058,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.66178127116088,2059,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.66367705561395,2060,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.665554710788613,2061,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.667414427222383,2062,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.669256393332406,2063,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.671080795430382,2064,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.672887817737076,2065,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.674677642396645,2066,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.676450449491043,2067,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.678206417054573,2068,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.679945721088805,2069,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.681668535577842,2070,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CO2,Agriculture,AG - Crops,0.0,2022,CO2,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
