strategy_id,primary_id,Edgar_Class,CSC.Sector,CSC.Subsector,value,Year,Gas,design_id,future_id,strategy,Code,Contry,source
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.6854407751943562,2022,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.6886887280168905,2023,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.691901947493877,2024,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.6950813074035781,2025,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.6982275805903191,2026,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7013414560896232,2027,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7044235533200168,2028,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7074744338387094,2029,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7104946110746766,2030,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7134845583827586,2031,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7164447157044949,2032,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7193754950730955,2033,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.7222772851598669,2034,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
0.0,0.0,AG - Crops:CH4,Agriculture,AG - Crops,0.725150455026009,2035,CH4,0.0,0.0,Strategy TX:BASE,UGA,uganda,SISEPUEDE
