Sector,Subsector,Gas,Year,Source,Value
Energy,EN - Electricity/Heat,CO2,2015,National Communication -- Mapped to WB CSC Categories,0.04296
Energy,EN - Electricity/Heat,CO2,2016,National Communication -- Mapped to WB CSC Categories,0.08288
Energy,EN - Electricity/Heat,CO2,2017,National Communication -- Mapped to WB CSC Categories,0.1228
Energy,EN - Electricity/Heat,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.01092
Energy,EN - Electricity/Heat,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.011466
Energy,EN - Electricity/Heat,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.012012
Energy,EN - Electricity/Heat,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.0137865
Energy,EN - Electricity/Heat,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.015561
Energy,EN - Electricity/Heat,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.016653
Energy,EN - Electricity/Heat,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.017745
Energy,EN - Electricity/Heat,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.017745
Energy,EN - Electricity/Heat,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.017745
Energy,EN - Electricity/Heat,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.0217035
Energy,EN - Electricity/Heat,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.025662
Energy,EN - Electricity/Heat,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.0268905
Energy,EN - Electricity/Heat,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.028119
Energy,EN - Electricity/Heat,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.0293475
Energy,EN - Electricity/Heat,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.030576
Energy,EN - Electricity/Heat,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.0312585
Energy,EN - Electricity/Heat,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.031941
Energy,EN - Electricity/Heat,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.035763
Energy,EN - Electricity/Heat,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.039585
Energy,EN - Electricity/Heat,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.065247
Energy,EN - Electricity/Heat,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.090909
Energy,EN - Electricity/Heat,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.0760305
Energy,EN - Electricity/Heat,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.061152
Energy,EN - Fugitive Emissions,CH4,1995,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,1996,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,1997,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,1998,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,1999,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2000,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2001,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2002,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2003,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2004,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2005,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2006,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2007,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2008,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2009,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2010,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2011,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2012,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2013,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2014,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2015,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2016,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Fugitive Emissions,CH4,2017,National Communication -- Mapped to WB CSC Categories,0.0
Energy,EN - Manufacturing/Construction,CH4,1995,National Communication -- Mapped to WB CSC Categories,0.014980777139051214
Energy,EN - Manufacturing/Construction,CH4,1996,National Communication -- Mapped to WB CSC Categories,0.015810718368912274
Energy,EN - Manufacturing/Construction,CH4,1997,National Communication -- Mapped to WB CSC Categories,0.016640659598773335
Energy,EN - Manufacturing/Construction,CH4,1998,National Communication -- Mapped to WB CSC Categories,0.017055100828634397
Energy,EN - Manufacturing/Construction,CH4,1999,National Communication -- Mapped to WB CSC Categories,0.017469542058495456
Energy,EN - Manufacturing/Construction,CH4,2000,National Communication -- Mapped to WB CSC Categories,0.02937948328835652
Energy,EN - Manufacturing/Construction,CH4,2001,National Communication -- Mapped to WB CSC Categories,0.04250227882849839
Energy,EN - Manufacturing/Construction,CH4,2002,National Communication -- Mapped to WB CSC Categories,0.04399107436864026
Energy,EN - Manufacturing/Construction,CH4,2003,National Communication -- Mapped to WB CSC Categories,0.04547986990878214
Energy,EN - Manufacturing/Construction,CH4,2004,National Communication -- Mapped to WB CSC Categories,0.04322916544892401
Energy,EN - Manufacturing/Construction,CH4,2005,National Communication -- Mapped to WB CSC Categories,0.04097846098906588
Energy,EN - Manufacturing/Construction,CH4,2006,National Communication -- Mapped to WB CSC Categories,0.04481599737580451
Energy,EN - Manufacturing/Construction,CH4,2007,National Communication -- Mapped to WB CSC Categories,0.04865353376254314
Energy,EN - Manufacturing/Construction,CH4,2008,National Communication -- Mapped to WB CSC Categories,0.05304507014928177
Energy,EN - Manufacturing/Construction,CH4,2009,National Communication -- Mapped to WB CSC Categories,0.057436606536020396
Energy,EN - Manufacturing/Construction,CH4,2010,National Communication -- Mapped to WB CSC Categories,0.061274142922759026
Energy,EN - Manufacturing/Construction,CH4,2011,National Communication -- Mapped to WB CSC Categories,0.06755194152910396
Energy,EN - Manufacturing/Construction,CH4,2012,National Communication -- Mapped to WB CSC Categories,0.0901727401354489
Energy,EN - Manufacturing/Construction,CH4,2013,National Communication -- Mapped to WB CSC Categories,0.11279353874179385
Energy,EN - Manufacturing/Construction,CH4,2014,National Communication -- Mapped to WB CSC Categories,0.11713233734813877
Energy,EN - Manufacturing/Construction,CH4,2015,National Communication -- Mapped to WB CSC Categories,0.1214711359544837
Energy,EN - Manufacturing/Construction,CH4,2016,National Communication -- Mapped to WB CSC Categories,0.10770613272491875
Energy,EN - Manufacturing/Construction,CH4,2017,National Communication -- Mapped to WB CSC Categories,0.09394112949535377
Energy,EN - Manufacturing/Construction,CO2,1995,National Communication -- Mapped to WB CSC Categories,0.9253544531641278
Energy,EN - Manufacturing/Construction,CO2,1996,National Communication -- Mapped to WB CSC Categories,1.006674586621552
Energy,EN - Manufacturing/Construction,CO2,1997,National Communication -- Mapped to WB CSC Categories,1.0879947200789761
Energy,EN - Manufacturing/Construction,CO2,1998,National Communication -- Mapped to WB CSC Categories,1.1443148535364005
Energy,EN - Manufacturing/Construction,CO2,1999,National Communication -- Mapped to WB CSC Categories,1.2006349869938246
Energy,EN - Manufacturing/Construction,CO2,2000,National Communication -- Mapped to WB CSC Categories,1.253355120451249
Energy,EN - Manufacturing/Construction,CO2,2001,National Communication -- Mapped to WB CSC Categories,1.5868059250775008
Energy,EN - Manufacturing/Construction,CO2,2002,National Communication -- Mapped to WB CSC Categories,1.950256729703753
Energy,EN - Manufacturing/Construction,CO2,2003,National Communication -- Mapped to WB CSC Categories,2.3137075343300055
Energy,EN - Manufacturing/Construction,CO2,2004,National Communication -- Mapped to WB CSC Categories,2.722508338956257
Energy,EN - Manufacturing/Construction,CO2,2005,National Communication -- Mapped to WB CSC Categories,3.1313091435825093
Energy,EN - Manufacturing/Construction,CO2,2006,National Communication -- Mapped to WB CSC Categories,3.512849717417118
Energy,EN - Manufacturing/Construction,CO2,2007,National Communication -- Mapped to WB CSC Categories,3.894390291251725
Energy,EN - Manufacturing/Construction,CO2,2008,National Communication -- Mapped to WB CSC Categories,4.566230865086333
Energy,EN - Manufacturing/Construction,CO2,2009,National Communication -- Mapped to WB CSC Categories,5.23807143892094
Energy,EN - Manufacturing/Construction,CO2,2010,National Communication -- Mapped to WB CSC Categories,5.468062012755548
Energy,EN - Manufacturing/Construction,CO2,2011,National Communication -- Mapped to WB CSC Categories,6.262882545910992
Energy,EN - Manufacturing/Construction,CO2,2012,National Communication -- Mapped to WB CSC Categories,7.434303079066438
Energy,EN - Manufacturing/Construction,CO2,2013,National Communication -- Mapped to WB CSC Categories,8.605723612221881
Energy,EN - Manufacturing/Construction,CO2,2014,National Communication -- Mapped to WB CSC Categories,9.609994145377327
Energy,EN - Manufacturing/Construction,CO2,2015,National Communication -- Mapped to WB CSC Categories,10.61426467853277
Energy,EN - Manufacturing/Construction,CO2,2016,National Communication -- Mapped to WB CSC Categories,10.126105877693165
Energy,EN - Manufacturing/Construction,CO2,2017,National Communication -- Mapped to WB CSC Categories,9.63794707685356
Energy,EN - Manufacturing/Construction,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.02226441242610399
Energy,EN - Manufacturing/Construction,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.02274958127195345
Energy,EN - Manufacturing/Construction,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.023234750117802915
Energy,EN - Manufacturing/Construction,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.02371991896365238
Energy,EN - Manufacturing/Construction,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.02420508780950184
Energy,EN - Manufacturing/Construction,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.0410702566553513
Energy,EN - Manufacturing/Construction,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.06006790539990519
Energy,EN - Manufacturing/Construction,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.06268555414445907
Energy,EN - Manufacturing/Construction,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.06530320288901295
Energy,EN - Manufacturing/Construction,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.06246085163356682
Energy,EN - Manufacturing/Construction,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.059618500378120706
Energy,EN - Manufacturing/Construction,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.06568656880675305
Energy,EN - Manufacturing/Construction,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.0717546372353854
Energy,EN - Manufacturing/Construction,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.07782270566401776
Energy,EN - Manufacturing/Construction,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.08389077409265011
Energy,EN - Manufacturing/Construction,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.08449884252128247
Energy,EN - Manufacturing/Construction,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.0893974593585472
Energy,EN - Manufacturing/Construction,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.12705607619581194
Energy,EN - Manufacturing/Construction,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.1647146930330767
Energy,EN - Manufacturing/Construction,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.17234330987034144
Energy,EN - Manufacturing/Construction,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.17997192670760617
Energy,EN - Manufacturing/Construction,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.16062700587471013
Energy,EN - Manufacturing/Construction,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.14128208504181405
Energy,EN - Transportation,CH4,1995,National Communication -- Mapped to WB CSC Categories,0.0051522
Energy,EN - Transportation,CH4,1996,National Communication -- Mapped to WB CSC Categories,0.0053184
Energy,EN - Transportation,CH4,1997,National Communication -- Mapped to WB CSC Categories,0.0054846
Energy,EN - Transportation,CH4,1998,National Communication -- Mapped to WB CSC Categories,0.0060109
Energy,EN - Transportation,CH4,1999,National Communication -- Mapped to WB CSC Categories,0.0065372
Energy,EN - Transportation,CH4,2000,National Communication -- Mapped to WB CSC Categories,0.0064818
Energy,EN - Transportation,CH4,2001,National Communication -- Mapped to WB CSC Categories,0.0064264
Energy,EN - Transportation,CH4,2002,National Communication -- Mapped to WB CSC Categories,0.00652335
Energy,EN - Transportation,CH4,2003,National Communication -- Mapped to WB CSC Categories,0.0066203
Energy,EN - Transportation,CH4,2004,National Communication -- Mapped to WB CSC Categories,0.00630175
Energy,EN - Transportation,CH4,2005,National Communication -- Mapped to WB CSC Categories,0.0059832
Energy,EN - Transportation,CH4,2006,National Communication -- Mapped to WB CSC Categories,0.0064264
Energy,EN - Transportation,CH4,2007,National Communication -- Mapped to WB CSC Categories,0.0068696
Energy,EN - Transportation,CH4,2008,National Communication -- Mapped to WB CSC Categories,0.00854545
Energy,EN - Transportation,CH4,2009,National Communication -- Mapped to WB CSC Categories,0.0102213
Energy,EN - Transportation,CH4,2010,National Communication -- Mapped to WB CSC Categories,0.01142625
Energy,EN - Transportation,CH4,2011,National Communication -- Mapped to WB CSC Categories,0.0126312
Energy,EN - Transportation,CH4,2012,National Communication -- Mapped to WB CSC Categories,0.01422395
Energy,EN - Transportation,CH4,2013,National Communication -- Mapped to WB CSC Categories,0.0158167
Energy,EN - Transportation,CH4,2014,National Communication -- Mapped to WB CSC Categories,0.01757565
Energy,EN - Transportation,CH4,2015,National Communication -- Mapped to WB CSC Categories,0.0193346
Energy,EN - Transportation,CH4,2016,National Communication -- Mapped to WB CSC Categories,0.02120435
Energy,EN - Transportation,CH4,2017,National Communication -- Mapped to WB CSC Categories,0.0230741
Energy,EN - Transportation,CO2,1995,National Communication -- Mapped to WB CSC Categories,0.5888
Energy,EN - Transportation,CO2,1996,National Communication -- Mapped to WB CSC Categories,0.6053
Energy,EN - Transportation,CO2,1997,National Communication -- Mapped to WB CSC Categories,0.6218
Energy,EN - Transportation,CO2,1998,National Communication -- Mapped to WB CSC Categories,0.72645
Energy,EN - Transportation,CO2,1999,National Communication -- Mapped to WB CSC Categories,0.8311
Energy,EN - Transportation,CO2,2000,National Communication -- Mapped to WB CSC Categories,0.83615
Energy,EN - Transportation,CO2,2001,National Communication -- Mapped to WB CSC Categories,0.8412
Energy,EN - Transportation,CO2,2002,National Communication -- Mapped to WB CSC Categories,0.8486
Energy,EN - Transportation,CO2,2003,National Communication -- Mapped to WB CSC Categories,0.856
Energy,EN - Transportation,CO2,2004,National Communication -- Mapped to WB CSC Categories,0.9076
Energy,EN - Transportation,CO2,2005,National Communication -- Mapped to WB CSC Categories,0.9592
Energy,EN - Transportation,CO2,2006,National Communication -- Mapped to WB CSC Categories,1.10755
Energy,EN - Transportation,CO2,2007,National Communication -- Mapped to WB CSC Categories,1.2559
Energy,EN - Transportation,CO2,2008,National Communication -- Mapped to WB CSC Categories,1.4651
Energy,EN - Transportation,CO2,2009,National Communication -- Mapped to WB CSC Categories,1.6743
Energy,EN - Transportation,CO2,2010,National Communication -- Mapped to WB CSC Categories,1.83695
Energy,EN - Transportation,CO2,2011,National Communication -- Mapped to WB CSC Categories,1.9996
Energy,EN - Transportation,CO2,2012,National Communication -- Mapped to WB CSC Categories,2.06245
Energy,EN - Transportation,CO2,2013,National Communication -- Mapped to WB CSC Categories,2.1253
Energy,EN - Transportation,CO2,2014,National Communication -- Mapped to WB CSC Categories,2.255
Energy,EN - Transportation,CO2,2015,National Communication -- Mapped to WB CSC Categories,2.3847
Energy,EN - Transportation,CO2,2016,National Communication -- Mapped to WB CSC Categories,2.7441
Energy,EN - Transportation,CO2,2017,National Communication -- Mapped to WB CSC Categories,3.1035
Energy,EN - Transportation,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.007917
Energy,EN - Transportation,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.0080535
Energy,EN - Transportation,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.00819
Energy,EN - Transportation,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.0096915
Energy,EN - Transportation,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.011193
Energy,EN - Transportation,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.011193
Energy,EN - Transportation,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.011193
Energy,EN - Transportation,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.0113295
Energy,EN - Transportation,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.011466
Energy,EN - Transportation,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.012285
Energy,EN - Transportation,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.013104
Energy,EN - Transportation,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.0151515
Energy,EN - Transportation,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.017199
Energy,EN - Transportation,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.0200655
Energy,EN - Transportation,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.022932
Energy,EN - Transportation,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.025116
Energy,EN - Transportation,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.0273
Energy,EN - Transportation,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.0279825
Energy,EN - Transportation,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.028665
Energy,EN - Transportation,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.0326235
Energy,EN - Transportation,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.036582
Energy,EN - Transportation,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.0391755
Energy,EN - Transportation,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.041769
IPPU,IN - Industrial Processes,CO2,1995,National Communication -- Mapped to WB CSC Categories,0.055025655735417386
IPPU,IN - Industrial Processes,CO2,1996,National Communication -- Mapped to WB CSC Categories,0.05737339748228064
IPPU,IN - Industrial Processes,CO2,1997,National Communication -- Mapped to WB CSC Categories,0.059721139229143884
IPPU,IN - Industrial Processes,CO2,1998,National Communication -- Mapped to WB CSC Categories,0.06206888097600713
IPPU,IN - Industrial Processes,CO2,1999,National Communication -- Mapped to WB CSC Categories,0.06441662272287038
IPPU,IN - Industrial Processes,CO2,2000,National Communication -- Mapped to WB CSC Categories,0.06676436446973365
IPPU,IN - Industrial Processes,CO2,2001,National Communication -- Mapped to WB CSC Categories,0.07625945901170046
IPPU,IN - Industrial Processes,CO2,2002,National Communication -- Mapped to WB CSC Categories,0.08715212654766769
IPPU,IN - Industrial Processes,CO2,2003,National Communication -- Mapped to WB CSC Categories,0.08868858758277294
IPPU,IN - Industrial Processes,CO2,2004,National Communication -- Mapped to WB CSC Categories,0.10123186760160519
IPPU,IN - Industrial Processes,CO2,2005,National Communication -- Mapped to WB CSC Categories,0.10445324292224181
IPPU,IN - Industrial Processes,CO2,2006,National Communication -- Mapped to WB CSC Categories,0.11690497196931829
IPPU,IN - Industrial Processes,CO2,2007,National Communication -- Mapped to WB CSC Categories,0.12202639600927498
IPPU,IN - Industrial Processes,CO2,2008,National Communication -- Mapped to WB CSC Categories,0.15126056116033015
IPPU,IN - Industrial Processes,CO2,2009,National Communication -- Mapped to WB CSC Categories,0.15858758053358088
IPPU,IN - Industrial Processes,CO2,2010,National Communication -- Mapped to WB CSC Categories,0.17266166894918444
IPPU,IN - Industrial Processes,CO2,2011,National Communication -- Mapped to WB CSC Categories,0.19130159769517766
IPPU,IN - Industrial Processes,CO2,2012,National Communication -- Mapped to WB CSC Categories,0.20398095416522596
IPPU,IN - Industrial Processes,CO2,2013,National Communication -- Mapped to WB CSC Categories,0.2167116866202228
IPPU,IN - Industrial Processes,CO2,2014,National Communication -- Mapped to WB CSC Categories,0.22972471855664758
IPPU,IN - Industrial Processes,CO2,2015,National Communication -- Mapped to WB CSC Categories,0.24369530304145093
IPPU,IN - Industrial Processes,CO2,2016,National Communication -- Mapped to WB CSC Categories,0.24910922493478801
IPPU,IN - Industrial Processes,CO2,2017,National Communication -- Mapped to WB CSC Categories,0.24667495956855662
IPPU,IN - Industrial Processes,N2O,1995,National Communication -- Mapped to WB CSC Categories,0.06497534426458262
IPPU,IN - Industrial Processes,N2O,1996,National Communication -- Mapped to WB CSC Categories,0.06774760251771939
IPPU,IN - Industrial Processes,N2O,1997,National Communication -- Mapped to WB CSC Categories,0.07051986077085612
IPPU,IN - Industrial Processes,N2O,1998,National Communication -- Mapped to WB CSC Categories,0.07329211902399287
IPPU,IN - Industrial Processes,N2O,1999,National Communication -- Mapped to WB CSC Categories,0.07606437727712963
IPPU,IN - Industrial Processes,N2O,2000,National Communication -- Mapped to WB CSC Categories,0.07883663553026637
IPPU,IN - Industrial Processes,N2O,2001,National Communication -- Mapped to WB CSC Categories,0.08072194098829955
IPPU,IN - Industrial Processes,N2O,2002,National Communication -- Mapped to WB CSC Categories,0.08120967345233229
IPPU,IN - Industrial Processes,N2O,2003,National Communication -- Mapped to WB CSC Categories,0.09105361241722704
IPPU,IN - Industrial Processes,N2O,2004,National Communication -- Mapped to WB CSC Categories,0.08989073239839483
IPPU,IN - Industrial Processes,N2O,2005,National Communication -- Mapped to WB CSC Categories,0.0980497570777582
IPPU,IN - Industrial Processes,N2O,2006,National Communication -- Mapped to WB CSC Categories,0.0997784280306817
IPPU,IN - Industrial Processes,N2O,2007,National Communication -- Mapped to WB CSC Categories,0.10883740399072504
IPPU,IN - Industrial Processes,N2O,2008,National Communication -- Mapped to WB CSC Categories,0.09378363883966985
IPPU,IN - Industrial Processes,N2O,2009,National Communication -- Mapped to WB CSC Categories,0.10063701946641908
IPPU,IN - Industrial Processes,N2O,2010,National Communication -- Mapped to WB CSC Categories,0.10074333105081558
IPPU,IN - Industrial Processes,N2O,2011,National Communication -- Mapped to WB CSC Categories,0.09846420230482232
IPPU,IN - Industrial Processes,N2O,2012,National Communication -- Mapped to WB CSC Categories,0.10214564583477402
IPPU,IN - Industrial Processes,N2O,2013,National Communication -- Mapped to WB CSC Categories,0.1057757133797772
IPPU,IN - Industrial Processes,N2O,2014,National Communication -- Mapped to WB CSC Categories,0.10912348144335238
IPPU,IN - Industrial Processes,N2O,2015,National Communication -- Mapped to WB CSC Categories,0.11151369695854906
IPPU,IN - Industrial Processes,N2O,2016,National Communication -- Mapped to WB CSC Categories,0.10335127506521197
IPPU,IN - Industrial Processes,N2O,2017,National Communication -- Mapped to WB CSC Categories,0.10303704043144334
Waste,WST - Solid Waste,CH4,1995,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,1.9765061
Waste,WST - Solid Waste,CH4,1996,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.102969627
Waste,WST - Solid Waste,CH4,1997,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.229433155
Waste,WST - Solid Waste,CH4,1998,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.355896682
Waste,WST - Solid Waste,CH4,1999,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.482360209
Waste,WST - Solid Waste,CH4,2000,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.608823736
Waste,WST - Solid Waste,CH4,2001,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.736467284
Waste,WST - Solid Waste,CH4,2002,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.8641108309999996
Waste,WST - Solid Waste,CH4,2003,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,2.991754378
Waste,WST - Solid Waste,CH4,2004,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.119397925
Waste,WST - Solid Waste,CH4,2005,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.2470414730000003
Waste,WST - Solid Waste,CH4,2006,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.3756766799999998
Waste,WST - Solid Waste,CH4,2007,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.504311887
Waste,WST - Solid Waste,CH4,2008,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.632947095
Waste,WST - Solid Waste,CH4,2009,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.761582302
Waste,WST - Solid Waste,CH4,2010,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,3.890217509
Waste,WST - Solid Waste,CH4,2011,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.020741856
Waste,WST - Solid Waste,CH4,2012,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.151266204
Waste,WST - Solid Waste,CH4,2013,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.281790551
Waste,WST - Solid Waste,CH4,2014,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.412314898
Waste,WST - Solid Waste,CH4,2015,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.542839245
Waste,WST - Solid Waste,CH4,2016,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.676670973
Waste,WST - Solid Waste,CH4,2017,National Communication -- Mapped to WB CSC CategoriesNational Communication -- Mapped to WB CSC Categories,4.810502700000001
Waste,WST - Solid Waste,CO2,1995,National Communication -- Mapped to WB CSC Categories,0.002004
Waste,WST - Solid Waste,CO2,1996,National Communication -- Mapped to WB CSC Categories,0.0021152
Waste,WST - Solid Waste,CO2,1997,National Communication -- Mapped to WB CSC Categories,0.0022264
Waste,WST - Solid Waste,CO2,1998,National Communication -- Mapped to WB CSC Categories,0.0023376
Waste,WST - Solid Waste,CO2,1999,National Communication -- Mapped to WB CSC Categories,0.0024488
Waste,WST - Solid Waste,CO2,2000,National Communication -- Mapped to WB CSC Categories,0.0025599999999999998
Waste,WST - Solid Waste,CO2,2001,National Communication -- Mapped to WB CSC Categories,0.002777
Waste,WST - Solid Waste,CO2,2002,National Communication -- Mapped to WB CSC Categories,0.002994
Waste,WST - Solid Waste,CO2,2003,National Communication -- Mapped to WB CSC Categories,0.0032110000000000003
Waste,WST - Solid Waste,CO2,2004,National Communication -- Mapped to WB CSC Categories,0.003428
Waste,WST - Solid Waste,CO2,2005,National Communication -- Mapped to WB CSC Categories,0.003645
Waste,WST - Solid Waste,CO2,2006,National Communication -- Mapped to WB CSC Categories,0.0037602
Waste,WST - Solid Waste,CO2,2007,National Communication -- Mapped to WB CSC Categories,0.0038754
Waste,WST - Solid Waste,CO2,2008,National Communication -- Mapped to WB CSC Categories,0.0039905999999999995
Waste,WST - Solid Waste,CO2,2009,National Communication -- Mapped to WB CSC Categories,0.0041058
Waste,WST - Solid Waste,CO2,2010,National Communication -- Mapped to WB CSC Categories,0.004221
Waste,WST - Solid Waste,CO2,2011,National Communication -- Mapped to WB CSC Categories,0.0047312
Waste,WST - Solid Waste,CO2,2012,National Communication -- Mapped to WB CSC Categories,0.0052414
